0.62084459038665,0.6369348299769318,0.6047543507963682,0.03218047918056366,0.6791462302207947,1
0.6045402562321334,0.6016174693155634,0.6074630431487033,0.005845573833139883,0.6794620454311371,1
0.5996169157688285,0.6010275274799022,0.5982063040577549,0.002821223422147301,0.6797696053981781,1
0.5906857935693823,0.5933731578241754,0.5879984293145891,0.005374728509586313,0.6801878213882446,1
0.6114646791833631,0.6243644001784197,0.5985649581883065,0.025799441990113192,0.6810428202152252,1
0.6323010743469065,0.6460625447815911,0.618539603912222,0.027522940869369128,0.6808199882507324,1
0.6204044844626615,0.6278921588788021,0.612916810046521,0.014975348832281132,0.6815619468688965,1
0.6231263374120163,0.628944294179637,0.6173083806443955,0.011635913535241516,0.6813944280147552,1
0.6128702923901042,0.6077239913021486,0.6180165934780597,0.010292602175911103,0.681808590888977,1
0.6129862459041865,0.6359255954816975,0.5900468963266755,0.04587869915502196,0.6842762529850006,1
0.6005632386337569,0.6043773518219793,0.5967491254455347,0.007628226376444558,0.6856824159622192,1
0.62206926916917,0.6431168747530215,0.6010216635853186,0.04209521116770287,0.6858220994472504,1
0.6075073689205593,0.6093566808673325,0.6056580569737862,0.00369862389354636,0.6871621906757355,1
0.6108595757372464,0.6158235994300921,0.6058955520444005,0.00992804738569164,0.6873415112495422,1
0.6288388051438019,0.6441248983850203,0.6135527119025833,0.03057218648243698,0.6891126930713654,1
0.6093665041606808,0.6096700016859471,0.6090630066354147,0.0006069950505324107,0.6897504925727844,1
0.6117592487343104,0.6216761306110865,0.6018423668575344,0.01983376375355206,0.6899455487728119,1
0.6132593542806868,0.6356102073916494,0.5909085011697243,0.04470170622192515,0.6904658079147339,1
0.6002930277431161,0.6063976730401682,0.594188382446064,0.01220929059410425,0.6907360851764679,1
0.606659461467048,0.6279681295805698,0.585350793353526,0.04261733622704378,0.6912296116352081,1
0.5966109268315709,0.605715603806546,0.5875062498565959,0.018209353949950047,0.6912336945533752,1
0.5978048642673133,0.6075098316663381,0.5880998968682886,0.019409934798049533,0.6908511221408844,1
0.6071848664614714,0.6125772756835699,0.6017924572393728,0.010784818444197097,0.6900557577610016,1
0.6046400284385638,0.6102730808106424,0.5990069760664852,0.011266104744157124,0.6905863285064697,1
0.5904940296627883,0.5944409615971423,0.5865470977284342,0.007893863868708162,0.6896885335445404,1
0.5716331496933105,0.5830571725766147,0.5602091268100062,0.022848045766608482,0.6889179348945618,1
0.579773161598731,0.6010094054568066,0.5585369177406555,0.042472487716151086,0.6893974840641022,1
0.5783346207067762,0.5926483337084058,0.5640209077051467,0.02862742600325907,0.6894674897193909,1
0.6036127155406779,0.6113108320291418,0.5959145990522139,0.015396232976927937,0.6863070428371429,1
0.6385429591267642,0.6529221890889153,0.6241637291646132,0.02875845992430215,0.6709274351596832,1
0.6464058871831548,0.6698267240633848,0.622985050302925,0.04684167376045989,0.6715078353881836,1
0.6107526478348784,0.6102616322823193,0.6112436633874373,0.0009820311051179642,0.6529590785503387,1
0.6169313337986577,0.6202126016192483,0.6136500659780673,0.006562535641181033,0.6540474891662598,1
